video_id,title,description,upload_date,view_count,like_count,comment_count
hpjg_Zpshys,New Changes in Season 2 of COD Mobile!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

New Changes in Season 2 of COD Mobile! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-02-22T12:16:58Z,17401,1353,154
dYENeq2ua5U,Bots Have The Manta Ray Skin Now!!?,"Bots Have The Manta Ray Skin Now!!?

Bots have this skin now!

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrRjoVF-yEVUN4BVHg&s=09

#codm #codmobile #callofdutymobile #season3",2023-04-19T13:27:59Z,3275,197,74
F9UWdWFPSbA,Bots are Richer Than F2P Players Now?,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

Bots are Richer Than F2P Players Now?

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-06-03T14:39:31Z,45676,2846,546
3yBOBlt13U4,Melee Abuser in Shipment!,#shorts #cod #codmobile #callofdutymobile,2023-08-08T11:38:22Z,14467,597,42
MIphxREPp7Q,How to Spot a Filipino Player in Global CODM!,"Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

How to Spot a Filipino Player in CODM!",2022-09-01T14:21:49Z,17441,711,142
CDFj5ye4CHM,Don't Play CODM At 90 FOV!,"Don't Play CODM At 90 FOV!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#codm #codmobile #callofdutymobile",2023-01-15T13:52:14Z,13559,445,76
vKeHeylyHd8,Great News For F2P Players!,"Great News For F2P Players!

This is great news for free 2 play players

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrRjoVF-yEVUN4BVHg&s=09

#codm #codmobile #callofdutymobile #season3",2023-04-22T10:51:17Z,6701,479,69
MavVIMUmGtU,The Worst Sound Changes in CODM!,"The Worst Sound Changes in CODM

These are the worst sound changes in codm so far!

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrRjoVF-yEVUN4BVHg&s=09

#codm #codmobile #callofdutymobile #season4",2023-05-07T11:41:58Z,4624,257,86
Yyp1y6jVndU,3 Times CODM Saved Our Money!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

3 Times CODM Saved Our Money! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-06-15T14:38:01Z,16993,1175,115
HIizQnK1C9U,ITS JUST A FREE SKIN BRO!,#shorts #cod #codmobile #callofdutymobile,2023-06-16T07:37:44Z,46841,2396,205
ZIZ4B8Rb3ZQ,Why Snipers Are Easy To Use in Season 1?,"Why Snipers Are Easy To Use in Season 1?
Snipers are so easy to use in season 1

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#codm #codmobile #season1 #snipers",2023-02-03T13:52:22Z,7611,389,69
MavVIMUmGtU,The Worst Sound Changes in CODM!,"The Worst Sound Changes in CODM

These are the worst sound changes in codm so far!

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrRjoVF-yEVUN4BVHg&s=09

#codm #codmobile #callofdutymobile #season4",2023-05-07T11:41:58Z,4624,257,86
ojg05u1tRgU,CODM Ruined This Skin! 😭😭,#shorts #cod #codmobile #callofdutymobile,2023-06-23T14:27:44Z,69646,4346,213
UjTxyECNAxc,When you become the GOD of BullCharge!,#codm #codmobile #callofdutymobile,2021-05-11T11:12:35Z,28554,1157,90
1ipoyG-pPDk,IT'S JUST A SKIN!😊😊😊,#shorts #cod #codmobile #callofdutymobile,2023-05-26T15:44:02Z,304666,16485,452
4IX1lywgoGA,A Good News For All The CODM Players!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

A Good News For All The CODM Players! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Codashop India YT - https://youtube.com/channel/UCa3VlcemV-9gjXPnKQ1X41w

#codm #codmobile #callofdutymobile",2022-04-29T06:53:37Z,49067,1203,124
eBEaFGu6LOY,You Must Use These in Respawns!,"You Must Use These in Respawns!

You must use these things in respawn game modes

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrRjoVF-yEVUN4BVHg&s=09

#codm #codmobile #callofdutymobile #season4",2023-05-08T11:44:35Z,2753,219,23
WivggZcVYoM,10 New Things Coming in Season 1 in COD Mobile!,"10 New Things Coming in Season 1 in COD Mobile! 

Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #codmobile #season1",2021-12-30T06:54:44Z,20092,1425,319
e4ofp7mCmoo,2 Super Hard Loadouts in CODM!,"2 Super Hard Loadouts in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #hard #loadouts",2022-12-31T12:43:31Z,3853,226,41
9cLSq_5GdgY,CODM Should Add This Mode ASAP!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

CODM Should Add This Mode ASAP! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #callofdutymobile",2022-04-24T05:31:38Z,15365,1097,155
Ow8uoPg4Qgk,2 Weapons That Can Be Snipers in CODM!,"2 Weapons That Can Be Snipers in CODM
These two weapons can be snipers in CODM!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#codm #codmobile #callofdutymobile #snipers",2023-01-29T12:37:51Z,4893,264,29
CDFj5ye4CHM,Don't Play CODM At 90 FOV!,"Don't Play CODM At 90 FOV!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#codm #codmobile #callofdutymobile",2023-01-15T13:52:14Z,13559,445,76
Kb-SGk7S4NU,Greatest CODM News Ever!,"Greatest CODM News Ever!
This have to be the greatest CODM news right now.

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#codm #codmobile #season1 #bestcodmnews",2023-02-02T13:42:46Z,14807,922,102
fAspz-hlk30,3 Reasons Why Garena is More Popular Than Global CODM!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

3 Reasons Why Garena is More Popular Than Global CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #global #garena",2022-05-13T09:24:34Z,66298,2299,468
YS3NbWysKjM,3 Most Balanced Meta Weapons of All Time!,"3 Most Balanced Meta Weapons of All Time! these are the 3 most balanced meta weapons of all time. 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #codmobile #balanced #meta",2021-12-15T05:48:51Z,21490,1840,197
KIOFglJpcMY,4 Longest Meta Weapons Of All Time!,"4 Longest Meta Weapons Of All Time!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-09-23T12:56:28Z,7455,580,160
ZFeN8tk_Imw,What TOXIC players do in SND,#codm #meme #6969,2021-05-15T05:41:29Z,32179,1457,123
dvh7FkoSOvI,4 Non-Meta Guns That Can Beat Meta!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

4 Non-Meta Guns That Can Beat Meta! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #meta",2022-04-30T11:49:55Z,26157,1571,295
VFclmMfA4Ek,Season 4 Buffs and Nerfs!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

Season 4 Buffs and Nerfs! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #season4",2022-04-23T07:23:53Z,11803,805,194
iIeKt28JmV4,CODM Please Fix This ASAP!,"CODM Please Fix This ASAP! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #fix #ban",2022-11-28T14:10:54Z,4472,279,65
_78KjWAQ0uM,Things That Are Coming in CODM Season 10!,"#codm #codmobile #callofdutymobile

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2021-11-03T05:43:55Z,14465,871,161
fq0X1bnfADw,Nobody Expected This From CODM!,"Nobody Expected This From CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-09-04T10:53:52Z,7439,580,85
Nv7VyZmvKI0,How to Get a Nuke in SND!,"How to Get a Nuke in SND!

In this video I will show you that how to get a nuke in snd!

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrR...

#codm #codmobile #callofdutymobile #season5",2023-06-29T11:29:09Z,2859,156,31
IFTAjTV_wfY,CODM Finally Fixed This!,"CODM Finally Fixed This! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #callofdutymobile",2022-12-18T13:47:58Z,8124,390,66
0_FATz2PODI,Never Do These Things in CODM!,"Never Do These Things in CODM!

You should never do these things in codm

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrRjoVF-yEVUN4BVHg&s=09

#codm #codmobile #callofdutymobile #season4",2023-05-03T13:28:38Z,5428,333,31
X5ts5FwX-uU,First Invisible Skin in CODM!,#shorts #cod #codmobile #callofdutymobile,2023-06-26T06:26:12Z,25395,1565,61
SXDZ8HCYbcY,Best CODM Moments We Will Never Forget!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

Best CODM Moments We Will Never Forget! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-03-19T10:21:03Z,14297,1036,67
NvANi6qAoII,Warzone Mobile Looks Like PC Now 😍😍!,"Warzone Mobile Looks Like PC Now 😍😍!

This version of warzone Mobile Looks so good!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#warzone #warzonemobile #mobile #pc",2023-01-29T15:59:12Z,3501,221,60
vauMxS4_alg,CODM Meme Part 1,#shorts #cod #codmobile #callofdutymobile,2023-07-31T13:21:34Z,12912,645,21
vga3zYyLn08,CODM in Low Graphics! 🗿🗿,#shorts #cod #codmobile #callofdutymobile,2023-09-05T09:42:50Z,3892,491,24
y2gDOTCM-Eg,How to Get More Likes in Your CODM Profile!,"How to Get More Likes in Your CODM Profile!
These are the ways to get more likes in CODM Profile. By using these methods you can boost your CODM Profile likes by 10x.

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#codm #codmobile #callofdutymobile #likes #codmprofile",2023-01-25T13:01:48Z,7246,347,53
tYbeLVo6Ebs,Abuse this Perk in CODM Now!,"Abuse this Perk in CODM Now! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #pinpoint #abuse",2022-12-17T12:39:47Z,8480,337,91
VWg1oNCS5Hg,5 Best Gun Skin Names in CODM!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

5 Best Gun Skin Names in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #gunskinname",2022-01-13T13:04:37Z,16900,1220,118
PesW7YHP40s,4 Guns That Got Buffed in Season 1 Update!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

4 Guns That Got Buffed in Season 1 Update! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-01-20T08:09:24Z,22925,1685,130
Vr_M76FAAgA,THIS GHOST QUOTE 😢😢,#shorts #cod #codmobile #callofdutymobile,2023-06-13T14:23:39Z,7231,687,19
OylBb7KYAsA,CODM Giving Us Free Rank XP! (How to Get it),"#codm #codmobile #callofdutymobile

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox",2021-10-30T11:33:30Z,27527,1552,199
ceQQf2ZL_Zk,How To Get Gold and Platinum COMBO Skin in CODM!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

How To Get Gold and Platinum COMBO Skin in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-05-27T05:15:24Z,37155,2086,129
0Us5e5ZDXR8,RIP CBR4!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

RIP CBR4! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-07-01T09:47:08Z,22671,1372,326
-26npWc0iew,CODM is Releasing Legal Hacks Now?,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

CODM is Releasing Legal Hacks Now? 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-06-17T13:37:44Z,10550,784,105
XsE4VyS5X04,CODM Already Nerfed This!,"CODM Already Nerfed This! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #nerfed",2022-11-17T13:32:08Z,21304,745,128
cY9viu3n0kA,CODM With Ultra Graphics 🤩🤩,#shorts #cod #codmobile #callofdutymobile,2023-06-27T09:40:35Z,1118550,57108,1047
_hg-_obq_Ds,BIGGG BRAAAAAIN CAMPERRRRR,#codm #codmobile #callofdutymobile,2021-05-09T10:44:53Z,37027,2080,112
Q0ia1aJ0EnI,4 Guns That Requires No Skills!,"4 Guns That Requires No Skills! these are the 4 guns that requires almost no skills in codm. 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

Codashop Socials-
FB - https://www.facebook.com/Codashop.IN/

IG - https://instagram.com/codashop.in

#codm #codmobile #skills",2021-12-08T07:52:08Z,21989,1867,321
_SC6YtcNcPg,The Only Way To Get Free Mythic and Legendary Skin!,"The Only Way To Get Free Mythic and Legendary Skin!

This is the only way to get free mythic and legendary skin in codm!

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrR...

#codm #codmobile #callofdutymobile #season4",2023-05-17T12:45:34Z,37005,637,104
svHRJya7jz0,The Biggest Myth in CODM!,,2023-01-03T10:33:35Z,22984,1476,326
29IO6fZamFE,Controversial Skins in CODM! 😬😬😬,#shorts #cod #codmobile #callofdutymobile,2023-06-18T08:48:51Z,12546,838,34
LYsPa5SpES4,Good News That Will Make Everyone Super Happy!,"Good News That Will Make Everyone Super Happy! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-09-22T12:36:27Z,4027,453,76
CaSXRd1KJRg,You Must Use These Right Now in CODM!,"You Must Use These Right Now in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #top5",2022-11-21T13:44:17Z,8566,465,117
2wvkrnHDiWI,3 Reasons Why Apex Legends Mobile May Overtake CODM!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

3 Reasons Why Apex Legends Mobile May Overtake CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-02-28T14:21:25Z,20726,1442,347
cY9viu3n0kA,CODM With Ultra Graphics 🤩🤩,#shorts #cod #codmobile #callofdutymobile,2023-06-27T09:40:35Z,1118550,57108,1047
oBCH411dlWs,CODM Needs To Remove This Right Now!,"CODM Needs To Remove This Right Now! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #remove",2022-11-19T11:52:12Z,14362,798,306
4rv6l0WMnug,5 Guns That Ruined CODM's Reputation!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

5 Guns That Ruined CODM's Reputation! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #callofdutymobile",2022-04-22T14:31:05Z,41816,2375,348
svHRJya7jz0,The Biggest Myth in CODM!,,2023-01-03T10:33:35Z,22984,1476,326
3e3v9AqELrM,CODM Finally Buffed This!,"CODM Finally Buffed This!  

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #buff #codmobile",2022-12-11T12:23:56Z,11314,456,68
29IO6fZamFE,Controversial Skins in CODM! 😬😬😬,#shorts #cod #codmobile #callofdutymobile,2023-06-18T08:48:51Z,12546,838,34
LYsPa5SpES4,Good News That Will Make Everyone Super Happy!,"Good News That Will Make Everyone Super Happy! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-09-22T12:36:27Z,4027,453,76
Vi9Uictsy2w,3 Things Every F2P Player Dreams Of!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

RIP Codm World Championship! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-06-19T14:49:11Z,14622,928,167
bkBSYtvjGFY,CODM Removed The Most Rare Skin!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

CODM Removed The Most Rare Skin! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-03-21T05:43:14Z,16691,1082,123
GxUBX-zU0mY,Return of the Akimbo Meta!,"Return of the Akimbo Meta!

This might be the return of the akimbo meta!

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrRjoVF-yEVUN4BVHg&s=09

#codm #codmobile #callofdutymobile #season3",2023-04-25T13:25:25Z,3526,250,45
e6jaYiWt3Sw,Greatest News For F2P Players Today!,"Greatest News For F2P Players Today!  

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#codm #codmobile #callofdutymobile",2023-01-09T13:42:52Z,4634,354,132
J2IAEv2S0Fw,You Must Use These 5 Loadouts in Season 8!,"#codm #codmobile #callofdutymobile

You Must Use These 5 Loadouts in Season 8! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-09-08T14:13:07Z,8075,612,76
d0bEsmbXJ0o,7 Best F2P Skins Ever in CODM!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

7 Best F2P Skins Ever in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #f2p",2022-05-16T11:38:26Z,27940,1533,263
l88eJSGoCwI,Top 5 Best Assault Rifle in Season 5!,"Top 5 Best Assault Rifle in Season 5!

These are my top 5 favorite assault rifles in season 5!

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrR...

#codm #codmobile #callofdutymobile #season5",2023-06-12T14:29:25Z,2591,161,35
uWDB2oy3Npg,3 New Year Great News in CODM!,"3 New Year Great News in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #callofdutymobile #cod #newyear #ednox #iferg #zeke",2023-01-01T12:35:57Z,7683,516,66
Pr_TMrfQxR8,Your Account Might Get Banned!,"Your Account Might Get Banned! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #ban",2022-11-14T13:31:04Z,13647,668,248
plJfS8abdhs,Nobody Will Believe This SHOT!,"Nobody Would've Believed This SHOT If it wasn't recorded! This is the best shot I hit so far

#codm #codmobile #callofdutymobile",2021-11-14T04:38:38Z,19519,1445,131
nv2ptxt8GXA,This Overkill Combo Might Get You Reported in CODM!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

This Overkill Combo Might Get You Reported in CODM!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #callofdutymobile",2022-07-11T08:11:44Z,20581,1103,168
GbO301Xx39I,Great News in CODM!,"Great News in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #season12 #codmobile",2022-12-10T12:32:13Z,8186,382,60
hfLZ3uud5s8,When Hackers Ruled CODM!,#shorts #cod #codmobile #callofdutymobile,2023-08-21T12:04:57Z,29800,1421,61
AtnfFqjVGIw,QQ9 Got a Infinite Ammo Attachment!?,"QQ9 Got a Infinite Ammo Attachment!? 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #callofdutymobile",2022-09-17T14:04:46Z,17839,1155,111
mqOsdliS4FQ,Every Player Will Be Happy After Hearing This!,"Every Player Will Be Happy After Hearing This! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-09-02T12:21:05Z,11968,888,112
Qzbcuy45eMY,Almost Nobody Have These in CODM!,"Almost Nobody Have These in CODM!

These are the things almost nobody owns this in codm

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrRjoVF-yEVUN4BVHg&s=09

#codm #codmobile #callofdutymobile #season3",2023-04-20T12:27:23Z,4088,294,35
Tw1oPvYNWSw,5 ULTRA-RARE Skins Only OG's Have in CODM!,"5 ULTRA-RARE Skins Only OG's Have in CODM! these skins are the rarest skins of all time and only a few player has it.. All are season 1 skins but these are the most rare... 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #codmobile #callofdutymobile",2021-11-10T12:13:17Z,55621,2636,611
5Xsx4LtIJ7o,RIP Codm World Championship!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

RIP Codm World Championship! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Codashop Socials-
FB - https://www.facebook.com/Codashop.IN/
IG - https://instagram.com/codashop.in
Codashop India YT - https://youtube.com/channel/UCa3VlcemV-9gjXPnKQ1X41w

#codm #codmobile #callofdutymobile",2022-06-18T13:19:09Z,10731,970,81
DRSi5YHhx5M,Types of Annoying Players in CODM! 😒,"Types of Annoying Players in CODM! 😒

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&",2022-10-27T12:32:07Z,12849,721,263
L75wUBmDOSk,The Only 3 Melee Weapons That Makes Snipers Faster!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

The Only 3 Melee Weapons That Makes Snipers Faster! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-05-29T14:34:40Z,32352,1471,231
