video_id,title,description,upload_date,duration,definition,video_status,view_count,like_count,comment_count
p-4ePEjfc_U,Its so satisfying to use this gun 🫶🏻,#callofdutymobile #shorts #codm #codmobile #callofduty #clutch #meme #funny #kiloboltaction #kar98 #short,2024-03-25T12:30:33Z,PT39S,hd,public,77157,8373,78
EW6WejHXEkQ,Funny moments in CODM 😂❤️,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts   #codm  ​​​​ #codmobile  ​​​​ #callofdutymobile   #shorts   #callofdutymobile   #memes   #meme",2023-12-10T12:34:10Z,PT1M1S,hd,public,626252,55050,109
VOzPZRAzPr8,Backstab medal received 😝😂,#callofdutymobile #codm #codmobile #callofduty #meme #memes #funny #shorts #short #lol,2024-02-07T11:48:10Z,PT15S,hd,public,69111,5690,36
u3_aqkfxFTQ,Random ❌ Randumb ✅,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out! ——————————————————————————— IGN - Carnage.YT Device - iPad Pro 2021 ——————————————————————————— Email ID : aexcarnage@gmail.com INSTAGRAM: https://instagram.com/skp_carnage DISCORD: https://discord.gg/PqvTcVthw Aesthetic X: https://discord.gg/SDDTYFK​​​​​​ ——————————————————————————— Subscribe and join for more thrilling gameplay, perks and amusing stories on the go! #shorts #codm ​​​​ #codmobile ​​​​ #callofdutymobile #shorts #callofduty #memes #meme",2023-12-28T12:21:27Z,PT25S,hd,public,51768,4386,71
ptrrkrsCRs8,NEW Hvk-30 New Reign better than Cartridge Crusher?,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2024-03-19T12:30:06Z,PT2M15S,hd,public,8887,408,46
kyqb8oRJIHc,This weapon needs a buff 💀,#callofdutymobile #codm #codmobile #callofduty #clutch #shorts #short,2024-03-24T13:04:32Z,PT17S,hd,public,44364,3242,90
onRi6ELE4E4,“I’m gonna report you” 🤓,#callofdutymobile #codm #codmobile #callofduty #clutch #ace #sniper #shorts #short,2024-03-20T13:31:07Z,PT25S,hd,public,52041,3957,60
FShLJFax65A,They were clueless 💀,#callofdutymobile #codm #codmobile #callofduty #shorts #short #sniper,2024-01-20T13:11:23Z,PT27S,hd,public,115445,10029,124
JfvgZzH9DRQ,The Tundra Magic 🔥🥵,#callofdutymobile #codm #codmobile #callofduty #shorts #short,2024-01-19T13:16:38Z,PT28S,hd,public,65188,4741,102
lzHNO_Fuimc,A gun that just can't be hated #shorts,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short #shorts",2023-09-23T12:00:23Z,PT40S,hd,public,54100,3616,75
ykOpgjABNEg,CLUTCH against TOP 5 LB player,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short",2023-11-08T12:21:23Z,PT51S,hd,public,49167,5010,73
8JYSsAOWZOw,Trash talking #1 Player and this happened,"Get 10% discount on COD POINTS using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-01-14T12:22:35Z,PT1M40S,hd,public,24300,2275,214
DvsnZc6Ozjo,Bro got sent to his grave 💀🪦,#callofdutymobile #codm #codmobile #meme #callofduty #shorts #short,2024-01-25T12:32:14Z,PT20S,hd,public,75057,6357,106
GoMqCYVu4mA,Quick 4K to end the round 💀,#callofdutymobile #codm #codmobile #callofduty #shorts #short #sks,2024-01-17T12:34:54Z,PT18S,hd,public,68168,5444,87
AiHpylW17Sw,Double Execution 👀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-08-09T12:12:28Z,PT46S,hd,public,191832,19925,134
5PaqV3KGvFM,1v5 CLUTCH with New Legendary Asval,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short #callofduty",2024-01-13T12:30:06Z,PT30S,hd,public,50412,3442,52
LGE0Mv0KTy0,How TeamIND plays Ranked! Part 2,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCtuhZ4uWNnvM7BjX2RUeGuA/join

Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-08-31T12:57:12Z,PT1M55S,hd,public,49244,3989,212
ahanG9ae4Fs,What he’s doing 💀,#callofdutymobile #codm #codmobile #callofduty #meme #funny #shorts #short,2024-03-26T12:42:08Z,PT40S,hd,public,48446,4601,71
